image_path,current_class,issue_type,confidence,recommended_action,notes
ml/datasets/fruit_dataset_26/images/train/000000390797.jpg,pear,vision_people_without_fruit_signal,vision_people_0.621,manual_review,Vision top labels: people=0.621; adult=0.621; structure=0.469; wood_processed=0.469; teen=0.150
ml/datasets/fruit_dataset_26/images/train/000000390941.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.917,manual_review,Vision top labels: people=0.917; adult=0.917; structure=0.281; wood_processed=0.281; material=0.126
ml/datasets/fruit_dataset_26/images/train/000000392843.jpg,mango,vision_nonfruit_signal,vision_vehicle_0.786,manual_review,Vision top labels: outdoor=0.991; blue_sky=0.963; sky=0.963; land=0.927; grass=0.847
ml/datasets/fruit_dataset_26/images/train/000000394412.jpg,orange,vision_people_without_fruit_signal,vision_people_0.683,manual_review,Vision top labels: container=0.807; basket_container=0.793; people=0.683; adult=0.683; bottle=0.397
ml/datasets/fruit_dataset_26/images/train/000000395965.jpg,apple,vision_people_without_fruit_signal,vision_people_0.886,manual_review,Vision top labels: people=0.886; adult=0.885; material=0.766; tableware=0.752; utensil=0.752
ml/datasets/fruit_dataset_26/images/train/000000396082.jpg,apple,vision_people_without_fruit_signal,vision_people_0.599,manual_review,Vision top labels: people=0.599; adult=0.599; material=0.562; brick=0.561; art=0.408
ml/datasets/fruit_dataset_26/images/train/000000396296.jpg,pear,vision_nonfruit_signal,vision_animal_0.677,manual_review,Vision top labels: animal=0.677; canine=0.677; dog=0.677; mammal=0.677; ridgeback=0.677
ml/datasets/fruit_dataset_26/images/train/000000396862.jpg,pear,vision_people_without_fruit_signal,vision_people_0.951,manual_review,Vision top labels: people=0.951; adult=0.951; outdoor=0.898; sky=0.898; blue_sky=0.897
ml/datasets/fruit_dataset_26/images/train/000000396984.jpg,apple,vision_nonfruit_signal,vision_computer_0.957,exclude_from_training,Vision top labels: consumer_electronics=0.957; machine=0.957; computer=0.957; laptop=0.953; computer_mouse=0.512
ml/datasets/fruit_dataset_26/images/train/000000397404.jpg,orange|pear|grape,vision_nonfruit_signal,vision_furniture_0.954,manual_review,Vision top labels: structure=0.984; furniture=0.954; cabinet=0.954; wood_processed=0.896; interior_room=0.708
ml/datasets/fruit_dataset_26/images/train/000000400028.jpg,apple,vision_people_without_fruit_signal,vision_people_0.846,manual_review,Vision top labels: computer=0.924; consumer_electronics=0.924; laptop=0.924; machine=0.924; people=0.846
ml/datasets/fruit_dataset_26/images/train/000000400245.jpg,pear,vision_people_without_fruit_signal,vision_people_0.815,manual_review,Vision top labels: material=0.858; textile=0.858; structure=0.854; wood_processed=0.851; people=0.815
ml/datasets/fruit_dataset_26/images/train/000000400999.jpg,apple,vision_nonfruit_signal,vision_animal_0.902,exclude_from_training,Vision top labels: animal=0.902; cat=0.902; feline=0.902; mammal=0.902; adult_cat=0.902
ml/datasets/fruit_dataset_26/images/train/000000401218.jpg,blueberry|strawberry,vision_nonfruit_signal,vision_animal_0.653,manual_review,Vision top labels: structure=0.874; wood_processed=0.874; animal=0.653; canine=0.653; dog=0.653
ml/datasets/fruit_dataset_26/images/train/000000404114.jpg,apple,vision_people_without_fruit_signal,vision_people_0.575,manual_review,Vision top labels: outdoor=0.955; grass=0.884; land=0.884; sky=0.866; blue_sky=0.866
ml/datasets/fruit_dataset_26/images/train/000000404592.jpg,apple,vision_people_without_fruit_signal,vision_people_0.882,manual_review,Vision top labels: adult=0.882; people=0.882; consumer_electronics=0.792; machine=0.792; computer=0.792
ml/datasets/fruit_dataset_26/images/train/000000405499.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.764,manual_review,Vision top labels: outdoor=0.893; grass=0.888; land=0.888; structure=0.828; wood_natural=0.828
ml/datasets/fruit_dataset_26/images/train/000000407192.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.633,manual_review,Vision top labels: people=0.633; structure=0.608; child=0.593; adult=0.451; material=0.318
ml/datasets/fruit_dataset_26/images/train/000000409821.jpg,apple,vision_nonfruit_signal,vision_clothing_0.669,manual_review,Vision top labels: structure=0.776; wood_processed=0.776; clothing=0.669; jeans=0.664; container=0.498
ml/datasets/fruit_dataset_26/images/train/000000410960.jpg,pear,vision_people_without_fruit_signal,vision_people_0.866,manual_review,Vision top labels: adult=0.866; people=0.866; tool=0.269; smoking_item=0.269; cigarette=0.269
ml/datasets/fruit_dataset_26/images/train/000000411327.jpg,pear|cherry|strawberry,vision_people_without_fruit_signal,vision_people_0.862,manual_review,Vision top labels: people=0.862; adult=0.862; document=0.516; printed_page=0.516; structure=0.457
ml/datasets/fruit_dataset_26/images/train/000000413401.jpg,pear,vision_fruit_class_disagreement,vision_strawberry_0.799,manual_review,Vision top labels: structure=0.925; wood_processed=0.925; tableware=0.882; utensil=0.882; bowl=0.824
ml/datasets/fruit_dataset_26/images/train/000000414471.jpg,apple,vision_people_without_fruit_signal,vision_people_0.821,manual_review,Vision top labels: adult=0.821; people=0.821; clothing=0.199; jeans=0.171; material=0.079
ml/datasets/fruit_dataset_26/images/train/000000416002.jpg,apple,vision_nonfruit_signal,vision_computer_0.626,manual_review,Vision top labels: machine=0.697; consumer_electronics=0.697; computer=0.626; computer_monitor=0.622; television=0.558
ml/datasets/fruit_dataset_26/images/train/000000416315.jpg,persimmon,vision_nonfruit_signal,vision_animal_0.913,exclude_from_training,Vision top labels: animal=0.913; cat=0.913; feline=0.913; mammal=0.913; adult_cat=0.913
ml/datasets/fruit_dataset_26/images/train/000000418107.jpg,apple,vision_people_without_fruit_signal,vision_people_0.919,manual_review,Vision top labels: people=0.919; adult=0.919; machine=0.885; computer=0.885; consumer_electronics=0.885
ml/datasets/fruit_dataset_26/images/train/000000418409.jpg,apple,vision_people_without_fruit_signal,vision_people_0.883,manual_review,Vision top labels: people=0.883; adult=0.883; consumer_electronics=0.874; machine=0.874; computer=0.874
ml/datasets/fruit_dataset_26/images/train/000000420146.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.935,manual_review,Vision top labels: adult=0.935; people=0.935; structure=0.650; conveyance=0.556; portal=0.556
ml/datasets/fruit_dataset_26/images/train/000000421560.jpg,orange,vision_nonfruit_signal,vision_furniture_0.878,manual_review,Vision top labels: structure=0.954; furniture=0.878; cabinet=0.878; wood_processed=0.872; interior_room=0.580
ml/datasets/fruit_dataset_26/images/train/000000421619.jpg,orange,vision_people_without_fruit_signal,vision_people_0.643,manual_review,Vision top labels: machine=0.840; vehicle=0.840; motorcycle=0.837; structure=0.663; fence=0.659
ml/datasets/fruit_dataset_26/images/train/000000423310.jpg,apple,vision_people_without_fruit_signal,vision_people_0.767,manual_review,Vision top labels: clothing=0.861; people=0.767; child=0.767; material=0.733; textile=0.733
ml/datasets/fruit_dataset_26/images/train/000000423778.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.621,manual_review,Vision top labels: outdoor=0.982; sky=0.942; cloudy=0.942; land=0.903; beach=0.903
ml/datasets/fruit_dataset_26/images/train/000000423832.jpg,pear,vision_people_without_fruit_signal,vision_people_0.788,manual_review,Vision top labels: people=0.788; adult=0.788; document=0.362; handwriting=0.362; teen=0.177
ml/datasets/fruit_dataset_26/images/train/000000424307.jpg,mango,vision_nonfruit_signal,vision_furniture_0.725,manual_review,Vision top labels: structure=0.737; furniture=0.725; cabinet=0.712; machine=0.527; appliance=0.523
ml/datasets/fruit_dataset_26/images/train/000000424337.jpg,pear,vision_nonfruit_signal,vision_furniture_0.897,manual_review,Vision top labels: structure=0.984; conveyance=0.921; portal=0.921; window=0.921; furniture=0.897
ml/datasets/fruit_dataset_26/images/train/000000424632.jpg,pear,vision_nonfruit_signal,vision_furniture_0.851,manual_review,Vision top labels: structure=0.880; furniture=0.851; cabinet=0.846; wood_processed=0.629; machine=0.504
ml/datasets/fruit_dataset_26/images/train/000000425899.jpg,apple,vision_nonfruit_signal,vision_computer_0.743,manual_review,Vision top labels: machine=0.743; consumer_electronics=0.743; computer=0.743; computer_monitor=0.721; music=0.634
ml/datasets/fruit_dataset_26/images/train/000000426663.jpg,apple|cherry,vision_people_without_fruit_signal,vision_people_0.812,manual_review,Vision top labels: people=0.812; adult=0.811; animal=0.322; mammal=0.322; ungulates=0.322
ml/datasets/fruit_dataset_26/images/train/000000427823.jpg,cherry,vision_people_without_fruit_signal,vision_people_0.950,manual_review,Vision top labels: people=0.950; adult=0.950; interior_room=0.822; restaurant=0.822; structure=0.805
ml/datasets/fruit_dataset_26/images/train/000000428148.jpg,apple,vision_nonfruit_signal,vision_computer_0.906,exclude_from_training,Vision top labels: machine=0.906; computer=0.906; consumer_electronics=0.906; computer_keyboard=0.902; structure=0.615
ml/datasets/fruit_dataset_26/images/train/000000430397.jpg,orange,vision_people_without_fruit_signal,vision_people_0.871,manual_review,Vision top labels: people=0.871; baby=0.871; material=0.452; textile=0.452; clothing=0.143
ml/datasets/fruit_dataset_26/images/train/000000430480.jpg,coconut,vision_people_without_fruit_signal,vision_people_0.853,manual_review,Vision top labels: people=0.853; adult=0.853; outdoor=0.698; sky=0.658; cloudy=0.658
ml/datasets/fruit_dataset_26/images/train/000000432417.jpg,orange,vision_nonfruit_signal,vision_furniture_0.907,manual_review,Vision top labels: structure=0.961; furniture=0.907; cabinet=0.907; machine=0.882; appliance=0.882
ml/datasets/fruit_dataset_26/images/train/000000434222.jpg,apple,vision_nonfruit_signal,vision_computer_0.821,manual_review,Vision top labels: machine=0.821; consumer_electronics=0.821; computer=0.821; animal=0.729; cat=0.729
ml/datasets/fruit_dataset_26/images/train/000000434385.jpg,apple,vision_nonfruit_signal,vision_animal_0.860,exclude_from_training,Vision top labels: animal=0.860; cat=0.860; feline=0.860; mammal=0.860; adult_cat=0.858
ml/datasets/fruit_dataset_26/images/train/000000435311.jpg,pear,vision_people_without_fruit_signal,vision_people_0.848,manual_review,Vision top labels: people=0.848; adult=0.848; machine=0.485; vehicle=0.485; bicycle=0.485
ml/datasets/fruit_dataset_26/images/train/000000436038.jpg,apple,vision_people_without_fruit_signal,vision_people_0.915,manual_review,Vision top labels: structure=0.945; consumer_electronics=0.942; machine=0.942; computer=0.942; laptop=0.942
ml/datasets/fruit_dataset_26/images/train/000000436354.jpg,pear|persimmon,vision_nonfruit_signal,vision_furniture_0.741,manual_review,Vision top labels: structure=0.970; wood_processed=0.957; furniture=0.741; table=0.741; food=0.202
ml/datasets/fruit_dataset_26/images/train/000000436507.jpg,papaya,vision_people_without_fruit_signal,vision_people_0.917,manual_review,Vision top labels: people=0.917; adult=0.917; structure=0.590; sign=0.561; machine=0.481
ml/datasets/fruit_dataset_26/images/train/000000437282.jpg,orange|persimmon,vision_nonfruit_signal,vision_clothing_0.699,manual_review,Vision top labels: appliance=0.892; machine=0.892; refrigerator=0.892; structure=0.780; wood_processed=0.780
ml/datasets/fruit_dataset_26/images/train/000000439333.jpg,apple,vision_nonfruit_signal,vision_computer_0.680,manual_review,Vision top labels: machine=0.680; consumer_electronics=0.680; computer=0.680; computer_monitor=0.657; structure=0.564
ml/datasets/fruit_dataset_26/images/train/000000441903.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.912,manual_review,Vision top labels: structure=0.949; furniture=0.923; cabinet=0.922; people=0.912; adult=0.911
ml/datasets/fruit_dataset_26/images/train/000000442197.jpg,orange,vision_nonfruit_signal,vision_document_0.838,manual_review,Vision top labels: document=0.838; handwriting=0.838; office_supplies=0.784; whiteboard=0.784; machine=0.631
ml/datasets/fruit_dataset_26/images/train/000000444080.jpg,apple,vision_nonfruit_signal,vision_animal_0.706,manual_review,Vision top labels: animal=0.706; bird=0.706; parrot=0.650; parakeet=0.539; structure=0.332
ml/datasets/fruit_dataset_26/images/train/000000444467.jpg,apple|orange,vision_people_without_fruit_signal,vision_people_0.893,manual_review,Vision top labels: people=0.893; adult=0.893; clothing=0.691; hat=0.682; headgear=0.682
ml/datasets/fruit_dataset_26/images/train/000000446670.jpg,pear,vision_nonfruit_signal,vision_furniture_0.927,manual_review,Vision top labels: structure=0.948; furniture=0.927; table=0.927; wood_processed=0.665; bookshelf=0.531
ml/datasets/fruit_dataset_26/images/train/000000446917.jpg,pear,vision_nonfruit_signal,vision_vehicle_0.753,manual_review,Vision top labels: machine=0.753; vehicle=0.753; bicycle=0.753; container=0.123; luggage=0.123
ml/datasets/fruit_dataset_26/images/train/000000448530.jpg,persimmon,vision_nonfruit_signal,vision_furniture_0.679,manual_review,Vision top labels: structure=0.960; wood_processed=0.948; furniture=0.679; cabinet=0.679; container=0.417
ml/datasets/fruit_dataset_26/images/train/000000449693.jpg,mango,vision_nonfruit_signal,vision_furniture_0.562,manual_review,Vision top labels: structure=0.589; container=0.570; vase=0.570; furniture=0.562; cabinet=0.562
ml/datasets/fruit_dataset_26/images/train/000000451240.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.714,manual_review,Vision top labels: adult=0.714; people=0.714; utensil=0.638; tableware=0.638; plate=0.638
ml/datasets/fruit_dataset_26/images/train/000000452102.jpg,orange|pear,vision_people_without_fruit_signal,vision_people_0.912,manual_review,Vision top labels: people=0.912; adult=0.909; clothing=0.504; headgear=0.503; helmet=0.502
ml/datasets/fruit_dataset_26/images/train/000000453621.jpg,pear,vision_people_without_fruit_signal,vision_people_0.883,manual_review,Vision top labels: child=0.883; people=0.883; clothing=0.095; footwear=0.095; shoes=0.095
ml/datasets/fruit_dataset_26/images/train/000000456389.jpg,pear,vision_people_without_fruit_signal,vision_people_0.946,manual_review,Vision top labels: structure=0.957; people=0.946; adult=0.946; wood_processed=0.937; furniture=0.733
ml/datasets/fruit_dataset_26/images/train/000000458022.jpg,orange,vision_people_without_fruit_signal,vision_people_0.828,manual_review,Vision top labels: clothing=0.870; apron=0.870; people=0.828; adult=0.828; container=0.296
ml/datasets/fruit_dataset_26/images/train/000000461530.jpg,pear,vision_people_without_fruit_signal,vision_people_0.748,manual_review,Vision top labels: structure=0.910; furniture=0.821; table=0.821; wood_processed=0.803; people=0.748
ml/datasets/fruit_dataset_26/images/train/000000462687.jpg,apple,vision_people_without_fruit_signal,vision_people_0.947,manual_review,Vision top labels: people=0.947; adult=0.947; clothing=0.906; baseball_hat=0.906; hat=0.906
ml/datasets/fruit_dataset_26/images/train/000000465027.jpg,apple,vision_nonfruit_signal,vision_computer_0.860,exclude_from_training,Vision top labels: machine=0.860; consumer_electronics=0.860; computer=0.860; computer_monitor=0.818; computer_keyboard=0.627
ml/datasets/fruit_dataset_26/images/train/000000465556.jpg,persimmon|strawberry,vision_people_without_fruit_signal,vision_people_0.907,manual_review,Vision top labels: utensil=0.967; tableware=0.967; drinking_glass=0.919; structure=0.914; people=0.907
ml/datasets/fruit_dataset_26/images/train/000000465595.jpg,apple|pear,vision_people_without_fruit_signal,vision_people_0.949,manual_review,Vision top labels: people=0.949; adult=0.949; structure=0.893; utensil=0.885; tableware=0.885
ml/datasets/fruit_dataset_26/images/train/000000466196.jpg,pear,vision_people_without_fruit_signal,vision_people_0.896,manual_review,Vision top labels: people=0.896; adult=0.896; material=0.237; textile=0.237; container=0.235
ml/datasets/fruit_dataset_26/images/train/000000466207.jpg,apple|pear,vision_nonfruit_signal,vision_furniture_0.634,manual_review,Vision top labels: structure=0.888; wood_processed=0.861; furniture=0.634; table=0.634; material=0.311
ml/datasets/fruit_dataset_26/images/train/000000468243.jpg,grape,vision_people_without_fruit_signal,vision_people_0.847,manual_review,Vision top labels: people=0.847; adult=0.839; drink=0.808; liquid=0.808; wine=0.808
ml/datasets/fruit_dataset_26/images/train/000000469170.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.902,manual_review,Vision top labels: people=0.902; adult=0.902; structure=0.496; furniture=0.494; table=0.494
ml/datasets/fruit_dataset_26/images/train/000000469206.jpg,pear,vision_people_without_fruit_signal,vision_people_0.780,manual_review,Vision top labels: people=0.780; adult=0.780; art=0.531; graffiti=0.531; structure=0.320
ml/datasets/fruit_dataset_26/images/train/000000469844.jpg,pear,vision_nonfruit_signal,vision_art_0.563,manual_review,Vision top labels: art=0.563; statue=0.421; material=0.037; textile=0.037; structure=0.025
ml/datasets/fruit_dataset_26/images/train/000000470068.jpg,persimmon,vision_nonfruit_signal,vision_furniture_0.591,manual_review,Vision top labels: structure=0.848; conveyance=0.819; portal=0.819; window=0.819; furniture=0.591
ml/datasets/fruit_dataset_26/images/train/000000470393.jpg,strawberry,vision_nonfruit_signal,vision_furniture_0.664,manual_review,Vision top labels: utensil=0.987; tableware=0.987; plate=0.942; drinking_glass=0.909; material=0.808
ml/datasets/fruit_dataset_26/images/train/000000472904.jpg,mango,vision_nonfruit_signal,vision_furniture_0.563,manual_review,Vision top labels: interior_room=0.567; restaurant=0.567; structure=0.564; furniture=0.563; table=0.560
ml/datasets/fruit_dataset_26/images/train/000000474609.jpg,pear,vision_people_without_fruit_signal,vision_people_0.945,manual_review,Vision top labels: adult=0.945; people=0.945; structure=0.922; wood_processed=0.906; machine=0.653
ml/datasets/fruit_dataset_26/images/train/000000475001.jpg,pear,vision_nonfruit_signal,vision_clothing_0.847,manual_review,Vision top labels: structure=0.871; clothing=0.847; furniture=0.840; bench=0.840; jeans=0.819
ml/datasets/fruit_dataset_26/images/train/000000478811.jpg,pear,vision_people_without_fruit_signal,vision_people_0.520,manual_review,Vision top labels: people=0.520; adult=0.520; clothing=0.275; hat=0.275; headgear=0.275
ml/datasets/fruit_dataset_26/images/train/000000480818.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.877,manual_review,Vision top labels: people=0.877; structure=0.857; adult=0.857; art=0.854; decoration=0.780
ml/datasets/fruit_dataset_26/images/train/000000480908.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.929,manual_review,Vision top labels: people=0.929; baby=0.876; structure=0.821; wood_processed=0.809; adult=0.782
ml/datasets/fruit_dataset_26/images/train/000000481157.jpg,apple,vision_people_without_fruit_signal,vision_people_0.744,manual_review,Vision top labels: adult=0.744; people=0.744; machine=0.491; consumer_electronics=0.491; computer=0.491
ml/datasets/fruit_dataset_26/images/train/000000483757.jpg,pear,vision_people_without_fruit_signal,vision_people_0.926,manual_review,Vision top labels: people=0.926; clothing=0.910; headgear=0.910; helmet=0.910; adult=0.893
ml/datasets/fruit_dataset_26/images/train/000000485083.jpg,orange,vision_nonfruit_signal,vision_furniture_0.638,manual_review,Vision top labels: structure=0.927; wood_processed=0.893; material=0.802; textile=0.802; container=0.711
ml/datasets/fruit_dataset_26/images/train/000000485483.jpg,pear,vision_nonfruit_signal,vision_furniture_0.824,manual_review,Vision top labels: utensil=0.974; tableware=0.974; plate=0.916; structure=0.907; interior_room=0.860
ml/datasets/fruit_dataset_26/images/train/000000486415.jpg,strawberry,vision_nonfruit_signal,vision_furniture_0.815,manual_review,Vision top labels: utensil=0.935; tableware=0.935; plate=0.894; structure=0.815; furniture=0.815
ml/datasets/fruit_dataset_26/images/train/000000486936.jpg,pear,vision_nonfruit_signal,vision_furniture_0.880,manual_review,Vision top labels: structure=0.966; wood_processed=0.908; furniture=0.880; table=0.879; interior_room=0.816
ml/datasets/fruit_dataset_26/images/train/000000487796.jpg,grape,vision_nonfruit_signal,vision_furniture_0.615,manual_review,Vision top labels: structure=0.616; furniture=0.615; cabinet=0.615; appliance=0.460; machine=0.460
ml/datasets/fruit_dataset_26/images/train/000000488962.jpg,pear,vision_people_without_fruit_signal,vision_people_0.978,manual_review,Vision top labels: people=0.978; adult=0.943; structure=0.869; crowd=0.862; wood_processed=0.854
ml/datasets/fruit_dataset_26/images/train/000000490400.jpg,mango,vision_people_without_fruit_signal,vision_people_0.646,manual_review,Vision top labels: structure=0.937; interior_room=0.921; living_room=0.921; furniture=0.881; sofa=0.830
ml/datasets/fruit_dataset_26/images/train/000000490711.jpg,pear,vision_nonfruit_signal,vision_furniture_0.883,manual_review,Vision top labels: structure=0.883; cabinet=0.883; furniture=0.883; appliance=0.697; machine=0.697
ml/datasets/fruit_dataset_26/images/train/000000495182.jpg,pear,vision_people_without_fruit_signal,vision_people_0.877,manual_review,Vision top labels: people=0.877; child=0.877; structure=0.876; wood_processed=0.846; clothing=0.578
ml/datasets/fruit_dataset_26/images/train/000000496799.jpg,orange,vision_people_without_fruit_signal,vision_people_0.836,manual_review,Vision top labels: people=0.836; child=0.836; structure=0.800; wood_processed=0.799; furniture=0.252
ml/datasets/fruit_dataset_26/images/train/000000499700.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.914,manual_review,Vision top labels: structure=0.953; wood_processed=0.927; people=0.914; adult=0.914; utensil=0.856
ml/datasets/fruit_dataset_26/images/train/000000500984.jpg,apple,vision_nonfruit_signal,vision_computer_0.787,manual_review,Vision top labels: machine=0.787; computer=0.787; consumer_electronics=0.787; computer_keyboard=0.775; laptop=0.379
ml/datasets/fruit_dataset_26/images/train/000000501388.jpg,pear,vision_people_without_fruit_signal,vision_people_0.846,manual_review,Vision top labels: people=0.846; child=0.845; clothing=0.559; structure=0.537; conveyance=0.537
ml/datasets/fruit_dataset_26/images/train/000000502760.jpg,pear,vision_nonfruit_signal,vision_furniture_0.646,manual_review,Vision top labels: structure=0.876; wood_processed=0.842; furniture=0.646; cabinet=0.646; appliance=0.601
ml/datasets/fruit_dataset_26/images/train/000000504027.jpg,apple,vision_people_without_fruit_signal,vision_people_0.724,manual_review,Vision top labels: people=0.724; adult=0.724; art=0.671; decoration=0.671; frame=0.671
ml/datasets/fruit_dataset_26/images/train/000000505657.jpg,pear,vision_nonfruit_signal,vision_furniture_0.900,manual_review,Vision top labels: structure=0.974; furniture=0.900; cabinet=0.900; conveyance=0.878; portal=0.878
ml/datasets/fruit_dataset_26/images/train/000000506470.jpg,apple|pear,vision_nonfruit_signal,vision_art_0.826,manual_review,Vision top labels: structure=0.938; conveyance=0.924; portal=0.924; door=0.924; art=0.826
ml/datasets/fruit_dataset_26/images/train/000000506605.jpg,apple,vision_nonfruit_signal,vision_computer_0.845,manual_review,Vision top labels: computer=0.845; consumer_electronics=0.845; machine=0.845; computer_monitor=0.775; utensil=0.697
ml/datasets/fruit_dataset_26/images/train/000000508278.jpg,pear,vision_nonfruit_signal,vision_furniture_0.823,manual_review,Vision top labels: structure=0.866; furniture=0.823; cabinet=0.823; interior_room=0.698; kitchen=0.698
ml/datasets/fruit_dataset_26/images/train/000000510138.jpg,apple,vision_people_without_fruit_signal,vision_people_0.925,manual_review,Vision top labels: people=0.925; adult=0.925; consumer_electronics=0.845; machine=0.845; computer=0.845
ml/datasets/fruit_dataset_26/images/train/000000510979.jpg,pear,vision_people_without_fruit_signal,vision_people_0.926,manual_review,Vision top labels: people=0.926; adult=0.925; structure=0.738; furniture=0.671; table=0.659
ml/datasets/fruit_dataset_26/images/train/000000511580.jpg,strawberry,vision_nonfruit_signal,vision_document_0.727,manual_review,Vision top labels: document=0.727; printed_page=0.727; tableware=0.231; utensil=0.231; bowl=0.216
ml/datasets/fruit_dataset_26/images/train/000000514156.jpg,apple,vision_nonfruit_signal,vision_computer_0.863,exclude_from_training,Vision top labels: machine=0.863; consumer_electronics=0.863; computer=0.863; computer_monitor=0.847; structure=0.705
ml/datasets/fruit_dataset_26/images/train/000000514725.jpg,grape,vision_nonfruit_signal,vision_furniture_0.869,manual_review,Vision top labels: structure=0.943; furniture=0.869; table=0.869; wood_processed=0.847; tableware=0.785
ml/datasets/fruit_dataset_26/images/train/000000515158.jpg,pear,vision_people_without_fruit_signal,vision_people_0.855,manual_review,Vision top labels: people=0.855; adult=0.855; material=0.509; textile=0.509; curtain=0.115
ml/datasets/fruit_dataset_26/images/train/000000515878.jpg,peach,vision_nonfruit_signal,vision_furniture_0.935,manual_review,Vision top labels: structure=0.992; furniture=0.935; cabinet=0.935; wood_processed=0.934; machine=0.871
ml/datasets/fruit_dataset_26/images/train/000000517998.jpg,pear,vision_people_without_fruit_signal,vision_people_0.926,manual_review,Vision top labels: computer=0.931; consumer_electronics=0.931; machine=0.931; laptop=0.931; people=0.926
ml/datasets/fruit_dataset_26/images/train/000000518472.jpg,pear,vision_people_without_fruit_signal,vision_people_0.626,manual_review,Vision top labels: people=0.626; adult=0.626; material=0.436; brick=0.435; structure=0.341
ml/datasets/fruit_dataset_26/images/train/000000519157.jpg,apple,vision_people_without_fruit_signal,vision_people_0.877,manual_review,Vision top labels: adult=0.877; people=0.877; appliance=0.633; machine=0.633; refrigerator=0.633
ml/datasets/fruit_dataset_26/images/train/000000520341.jpg,apple,vision_nonfruit_signal,vision_document_0.738,manual_review,Vision top labels: structure=0.942; wood_processed=0.896; chalkboard=0.797; document=0.738; handwriting=0.738
ml/datasets/fruit_dataset_26/images/train/000000520593.jpg,mango,vision_nonfruit_signal,vision_art_0.704,manual_review,Vision top labels: structure=0.910; wood_processed=0.906; machine=0.896; consumer_electronics=0.896; television=0.896
ml/datasets/fruit_dataset_26/images/train/000000520614.jpg,apple,vision_people_without_fruit_signal,vision_people_0.668,manual_review,Vision top labels: document=0.891; computer=0.683; consumer_electronics=0.683; laptop=0.683; machine=0.683
ml/datasets/fruit_dataset_26/images/train/000000520685.jpg,persimmon,vision_people_without_fruit_signal,vision_people_0.907,manual_review,Vision top labels: people=0.907; adult=0.907; clothing=0.429; apron=0.417; material=0.312
ml/datasets/fruit_dataset_26/images/train/000000521570.jpg,pear,vision_people_without_fruit_signal,vision_people_0.876,manual_review,Vision top labels: people=0.876; adult=0.876; eyeglasses=0.869; optical_equipment=0.869; interior_room=0.537
ml/datasets/fruit_dataset_26/images/train/000000521752.jpg,apple,vision_people_without_fruit_signal,vision_people_0.939,manual_review,Vision top labels: people=0.939; adult=0.939; consumer_electronics=0.934; machine=0.934; computer=0.934
ml/datasets/fruit_dataset_26/images/train/000000521947.jpg,apple,vision_nonfruit_signal,vision_computer_0.922,exclude_from_training,Vision top labels: computer=0.922; consumer_electronics=0.922; machine=0.922; computer_keyboard=0.922; structure=0.839
ml/datasets/fruit_dataset_26/images/train/000000522350.jpg,strawberry,vision_people_without_fruit_signal,vision_people_0.739,manual_review,Vision top labels: outdoor=0.857; grass=0.857; land=0.857; recreation=0.833; sport=0.833
ml/datasets/fruit_dataset_26/images/train/000000522771.jpg,pear,vision_people_without_fruit_signal,vision_people_0.934,manual_review,Vision top labels: people=0.934; adult=0.934; clothing=0.666; suit=0.643; eyeglasses=0.554
ml/datasets/fruit_dataset_26/images/train/000000523536.jpg,apple,vision_nonfruit_signal,vision_animal_0.832,manual_review,Vision top labels: animal=0.832; cat=0.832; feline=0.832; mammal=0.832; adult_cat=0.832
ml/datasets/fruit_dataset_26/images/train/000000524649.jpg,orange,vision_people_without_fruit_signal,vision_people_0.723,manual_review,Vision top labels: structure=0.928; wood_processed=0.918; people=0.723; child=0.723; container=0.704
ml/datasets/fruit_dataset_26/images/train/000000525170.jpg,grape,vision_people_without_fruit_signal,vision_people_0.957,manual_review,Vision top labels: people=0.957; adult=0.957; tableware=0.923; utensil=0.923; drinking_glass=0.923
ml/datasets/fruit_dataset_26/images/train/000000526940.jpg,pear,vision_people_without_fruit_signal,vision_people_0.894,manual_review,Vision top labels: people=0.894; adult=0.894; consumer_electronics=0.394; machine=0.394; material=0.222
ml/datasets/fruit_dataset_26/images/train/000000528321.jpg,pear,vision_people_without_fruit_signal,vision_people_0.868,manual_review,Vision top labels: structure=0.900; wood_processed=0.898; people=0.868; child=0.868; utensil=0.724
ml/datasets/fruit_dataset_26/images/train/000000528562.jpg,pear,vision_people_without_fruit_signal,vision_people_0.900,manual_review,Vision top labels: people=0.900; adult=0.900; structure=0.775; clothing=0.480; scarf=0.477
ml/datasets/fruit_dataset_26/images/train/000000528915.jpg,cherry,vision_nonfruit_signal,vision_furniture_0.864,manual_review,Vision top labels: structure=0.978; wood_processed=0.878; furniture=0.864; cabinet=0.864; conveyance=0.850
